source,t_recv,seq,epoch,body_sha256,http_status,elapsed_ms,symbol,company_name,sector_id,market_category,open,high,low,close_published,yclose,day_trades,day_volume,day_value_mn,yearly_high,yearly_low,ref_7d,ref_15d,ref_30d,ref_90d,ref_180d,ref_365d,floor_flag,sme_flag,spot_flag,t_source_str,raw_keys,zero_fields
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,AL-HAJTEX,Al-haj Textile,20.0,B,78.5,78.5,73.8,74.4,77.1,672.0,124756.0,9.525,187.5,73.6,84.3,86.4,97.3,100.0,127.5,121.33,0.0,0,0,2026-09-08 14:09:53,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ALARABANK,Alarafah Islami Bank Ltd.,1.0,Z,16.7,16.7,15.9,16.0,16.2,39.0,12851.0,0.207,19.5,12.0,17.1,17.6,16.2,14.5,17.5,16.9,0.0,0,0,2026-09-08 14:05:05,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ALIF,Alif Manufacturing Company Ltd.,20.0,Z,5.5,5.6,5.4,5.4,5.4,95.0,423698.0,2.307,6.5,3.2,5.5,5.6,5.5,5.2,4.8,5.7,0.0,0,0,2026-09-08 14:09:46,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ALLTEX,Alltex Industries Ltd.,20.0,Z,24.3,24.4,23.5,24.1,23.9,206.0,242157.0,5.816,26.0,12.1,24.4,24.3,22.8,16.6,14.2,12.1,0.0,0,0,2026-09-08 14:05:51,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,AMANFEED,Aman Feed Limited,13.0,A,32.7,33.5,30.6,31.0,32.4,846.0,1062381.0,33.937,41.4,21.2,33.8,37.1,38.8,32.7,22.6,28.4,0.0,0,0,2026-09-08 14:09:25,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,AMBEEPHA,Ambee Pharmaceuticals Limited,16.0,A,752.3,763.9,752.3,752.9,757.2,102.0,1138.0,0.858,847.0,681.0,755.4,766.3,807.7,778.5,776.1,832.0,0.0,0,0,2026-09-08 14:01:55,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,AMCL(PRAN),Agricultural Marketing Company Limited,8.0,A,217.3,219.8,216.0,216.3,215.4,41.0,881.0,0.191,249.8,194.9,219.1,226.2,228.6,217.1,205.1,251.7,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,AMPL,Al-madina Pharmaceuticals Limited,16.0,SME,84.0,84.0,83.0,83.4,82.1,455.0,22431.0,1.872,110.0,25.7,79.3,78.6,82.2,85.8,37.2,34.6,,1,0,2026-09-08 14:09:19,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ANLIMAYARN,Anlima Yearn Dyeing Ltd.,20.0,Z,29.8,29.8,25.9,27.3,28.7,99.0,25290.0,0.703,37.9,15.1,28.7,33.2,35.9,31.9,20.3,23.3,0.0,0,0,2026-09-08 14:06:06,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ANWARGALV,Anwar Galvanizing Limited,6.0,A,107.0,108.3,104.8,105.4,105.8,902.0,183246.0,19.534,127.6,56.2,102.7,107.6,110.3,122.7,93.3,82.5,0.0,0,0,2026-09-08 14:07:28,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,AOL,Associated Oxygen Limited,9.0,Z,16.0,16.3,15.9,15.9,15.9,213.0,160430.0,2.573,19.9,12.5,17.4,17.8,18.7,18.3,15.8,15.0,0.0,0,0,2026-09-08 14:03:34,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,AOPLC,Aoplc,8.0,SME,8.8,8.9,8.5,8.8,8.4,11.0,1607.0,0.014,13.9,7.4,8.6,9.0,9.5,12.0,10.1,12.1,,1,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,APEXFOODS,Apex Foods Limited,8.0,A,261.7,266.8,256.9,258.4,259.8,314.0,21972.0,5.765,313.9,195.0,272.5,281.2,280.0,278.9,222.7,250.7,0.0,0,0,2026-09-08 14:02:32,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,APEXFOOT,Apex Footwear Limited.,18.0,A,206.9,208.8,204.5,204.9,206.3,220.0,15096.0,3.111,267.0,169.5,204.7,213.5,216.0,203.1,183.8,191.2,0.0,0,0,2026-09-08 14:08:40,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,APEXSPINN,Apex Spinning & Knitting Mills Limited,20.0,A,284.2,288.0,270.2,274.2,277.4,541.0,27965.0,7.865,440.0,125.4,345.9,343.7,341.2,336.7,191.1,151.3,0.0,0,0,2026-09-08 14:06:21,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,APEXTANRY,Apex Tannery Limited,18.0,B,99.7,101.0,95.3,96.4,97.6,266.0,32596.0,3.188,129.5,51.1,103.4,103.1,102.4,107.3,63.8,79.5,0.0,0,0,2026-09-08 14:08:52,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,APEXWEAV, Apex Weaving And Finishing Mills Ltd.,20.0,SME,9.3,9.5,8.9,8.9,9.2,57.0,21234.0,0.194,14.7,4.3,10.3,9.7,10.1,11.0,6.8,6.3,,1,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,APOLOISPAT,Appollo Ispat Complex Limited,6.0,Z,3.0,3.1,2.9,3.0,3.0,56.0,108687.0,0.325,4.8,1.3,3.0,3.2,3.4,3.4,3.7,2.9,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,APSCLBOND,Apsclbond,4.0,A,1057.0,1057.0,1057.0,1057.0,1051.0,1.0,1.0,0.001,2677.5,1040.0,1057.0,1050.5,1101.0,1190.0,1815.0,2550.0,0.0,0,0,2026-08-27 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ARAMIT,Aramit Limited,13.0,A,200.0,200.9,189.0,189.8,195.5,121.0,9441.0,1.839,247.0,156.0,202.2,216.4,204.3,179.0,166.4,248.6,0.0,0,0,2026-09-08 14:01:27,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ARAMITCEM,Aramit Cement Ltd.,2.0,Z,11.6,12.1,11.4,11.7,11.8,34.0,7598.0,0.089,15.0,7.6,12.1,12.0,12.7,12.9,11.1,13.5,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ARGONDENIM,Argon Denims Limited,20.0,A,22.8,23.2,22.2,22.3,22.8,1173.0,2409013.0,54.816,25.9,15.8,22.7,22.3,23.8,18.6,16.8,19.9,0.0,0,0,2026-09-08 14:08:14,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ASIAINS,Asia Insurance Limited,10.0,A,42.5,42.8,40.9,41.3,41.8,320.0,178374.0,7.496,48.4,24.4,40.8,43.8,44.6,45.7,37.9,30.9,0.0,0,0,2026-09-08 14:07:49,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ASIAPACINS,Asia Pacific General Insurance,10.0,A,49.8,50.4,47.3,47.7,48.9,263.0,96728.0,4.709,55.7,27.7,47.2,50.5,53.1,47.0,36.6,37.2,0.0,0,0,2026-09-08 14:09:25,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ASIATICLAB,Asiatic Laboratories Limited,16.0,A,105.4,108.5,100.8,101.8,105.3,921.0,242020.0,25.12,146.9,44.2,106.7,117.2,117.9,128.3,69.3,53.7,0.0,0,0,2026-09-08 14:08:20,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ATCSLGF,Asian Tiger Sandhani Life Growth Fund,14.0,A,7.0,7.7,6.9,7.5,7.0,779.0,9739983.0,70.601,7.7,6.9,7.5,7.5,7.5,7.5,7.5,7.5,0.0,0,1,2025-04-30 15:01:34,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,ATLASBANG,Atlas Bangladesh Limited.,6.0,Z,85.9,90.6,84.2,84.4,82.5,88.0,6515.0,0.556,102.0,44.2,83.1,85.2,95.0,70.7,63.1,63.6,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,AZIZPIPES,Aziz Pipes Limited.,6.0,Z,77.3,84.0,76.9,77.7,79.2,155.0,9655.0,0.751,84.5,35.8,78.3,83.6,81.3,68.9,48.7,57.2,0.0,0,0,2026-09-08 14:02:17,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,BANGAS,Bangas Limited,8.0,B,124.4,127.0,123.0,123.5,124.0,181.0,16239.0,2.023,157.0,93.0,124.5,130.2,135.5,137.2,117.1,135.9,0.0,0,0,2026-09-08 14:09:57,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,BANK,Bank Sector,,,14.91,15.01,14.67,14.75,14.8,8080.0,21256615.0,407.84,17.56,13.07,14.84,15.15,15.31,14.65,16.21,15.8639,,0,0,2026-09-08 14:09:59,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,BANKASI1PB,Bank Asia 1st Perpetual Bond,4.0,N,8650.0,8650.0,8650.0,8650.0,4650.0,1.0,2.0,0.017,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,0.0,0,0,2025-06-23 14:20:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,BANKASIA,Bank Asia Limited,1.0,A,17.0,17.0,16.8,16.8,16.9,146.0,119043.0,2.007,23.9,16.5,17.0,17.3,17.9,18.0,20.46,17.51,0.0,0,0,2026-09-08 14:06:52,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,BARKAPOWER,Baraka Power Limited,9.0,Z,10.4,10.5,10.0,10.1,10.2,299.0,388813.0,3.961,12.5,5.2,10.5,10.5,9.8,8.4,7.8,12.7,0.0,0,0,2026-09-08 14:06:52,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,BATASHOE,Bata Shoe Company(bangladesh) Ltd.,18.0,A,906.0,906.0,886.0,886.2,887.7,36.0,316.0,0.281,927.0,770.1,897.4,910.9,903.2,859.4,836.1,876.5,0.0,0,0,2026-09-08 14:09:04,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,BATBC,British American Tobacco Bangladesh Company Limited,8.0,A,233.9,235.9,229.5,230.4,231.6,747.0,58392.0,13.535,293.1,205.8,230.2,239.7,241.0,215.9,226.9,292.4,0.0,0,0,2026-09-08 14:05:08,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
