mechanism,test,variant,split,h,outcome,n_rows,n_signal,episodes,lift_vs_base,incremental_vs_best_baseline,passed,note
cross_lead_lag,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
cross_lead_lag,graded_score,score_ge_0.6,holdout,180,up,914,61,30,-0.01664454568,-0.1231684317,,
cross_lead_lag,timestamp_permutation,circular shift within symbol,holdout,180,up,914,83,43,0.04734913395,,False,"p = 0.2658 over 300 permutations; null mean 0.0055, null p95 0.1196; BH-FDR q=0.398671096345515 pass=False"
cross_lead_lag,side_flip,mirror → P(down),holdout,180,down,914,75,34,0.09912472648,,True,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
cross_lead_lag,anchor_shift,placebo_shift_-h,holdout,180,up,914,72,28,-0.03531485534,-0.1418387414,False,placebo must show |lift| < ½ real lift
cross_lead_lag,anchor_shift,leak_control_shift_+h,holdout,180,up,914,70,30,-0.2154735855,-0.3219974716,,future-shifted signal: expected to inflate (sensitivity)
cross_lead_lag,removal,largest_wall_removed,holdout,180,up,914,83,43,0.04734913395,-0.06312145132,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
cross_lead_lag,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,82,42,0.03927568367,-0.07201219512,False,
cross_lead_lag,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,82,42,0.04250703565,-0.0703893881,False,
cross_lead_lag,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,77,41,0.06853051483,-0.02709359606,False,
cross_lead_lag,leave_one_symbol_out,without GP,holdout,180,up,847,69,38,0.0004790992933,-0.1046314552,False,
cross_lead_lag,leave_one_symbol_out,without IPDC,holdout,180,up,847,83,43,0.06341303822,-0.03881196428,False,
cross_lead_lag,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,61,35,0.1007053909,-0.01124005843,False,
cross_lead_lag,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,78,38,0.0307199803,-0.06785278214,False,
cross_lead_lag,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,80,40,0.04912790698,-0.0664192399,False,
cross_lead_lag,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,79,41,0.05704833142,-0.04596483189,False,
cross_lead_lag,leave_one_symbol_out,without PTL,holdout,180,up,833,82,42,0.04639416742,-0.0544178555,False,
cross_lead_lag,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,67,35,0.007571103321,-0.1041196893,False,
cross_lead_lag,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,78,41,0.06584685156,-0.04315637414,False,
cross_lead_lag,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,78,38,0.04354049312,-0.0641025641,False,
cross_lead_lag,liquidity_split,top,holdout,180,up,453,50,25,0.0480794702,-0.05,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
cross_lead_lag,liquidity_split,mid,holdout,180,up,461,33,18,0.05574179978,-0.05411255411,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
deep_book_shape,real,holdout,holdout,180,up,914,33,2,-0.1691532392,-0.2756771252,,best simple baseline = imb_l1; outcome = up; direction = 1
deep_book_shape,baseline_comparison,state - imb_l1,holdout,180,up,914,33,2,-0.1691532392,-0.2756771252,False,"block bootstrap 95% CI [-0.3755, -0.1804] (blocks of 20 rows, 500 resamples)"
deep_book_shape,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
deep_book_shape,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
deep_book_shape,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
deep_book_shape,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
deep_book_shape,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
deep_book_shape,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
deep_book_shape,graded_score,score_ge_0.6,holdout,180,up,914,20,4,-0.1797592998,-0.2862831858,,
deep_book_shape,timestamp_permutation,circular shift within symbol,holdout,180,up,914,33,2,-0.1691532392,,False,"p = 0.9269 over 300 permutations; null mean -0.1415, null p95 -0.0782; BH-FDR q=None pass=None"
deep_book_shape,side_flip,mirror → P(down),holdout,180,down,914,0,0,,,,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
deep_book_shape,anchor_shift,placebo_shift_-h,holdout,180,up,914,31,3,-0.1652431707,-0.2717670568,False,placebo must show |lift| < ½ real lift
deep_book_shape,anchor_shift,leak_control_shift_+h,holdout,180,up,914,33,3,-0.1691532392,-0.2756771252,,future-shifted signal: expected to inflate (sensitivity)
deep_book_shape,removal,largest_wall_removed,holdout,180,up,914,33,2,-0.1691532392,-0.2796238245,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
deep_book_shape,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,33,2,-0.1806060606,-0.2918939394,False,
deep_book_shape,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,33,2,-0.1773747086,-0.2902711324,False,
deep_book_shape,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,33,2,-0.1565777103,-0.2522018212,False,
deep_book_shape,leave_one_symbol_out,without GP,holdout,180,up,847,33,2,-0.1707988981,-0.2759094525,False,
deep_book_shape,leave_one_symbol_out,without IPDC,holdout,180,up,847,33,2,-0.1530893349,-0.2553143374,False,
deep_book_shape,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,33,2,-0.1665574009,-0.2785028503,False,
deep_book_shape,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,33,2,-0.1650842155,-0.2636569779,False,
deep_book_shape,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,0,0,,,,
deep_book_shape,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,33,2,-0.1734848485,-0.2764980118,False,
deep_book_shape,leave_one_symbol_out,without PTL,holdout,180,up,833,33,2,-0.1734875768,-0.2742995998,False,
deep_book_shape,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,33,2,-0.1706288062,-0.2823195989,False,
deep_book_shape,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,33,2,-0.1684188827,-0.2774221084,False,
deep_book_shape,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,33,2,-0.1650842155,-0.2727272727,False,
deep_book_shape,liquidity_split,top,holdout,180,up,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
deep_book_shape,liquidity_split,mid,holdout,180,up,461,33,2,-0.1866824426,-0.2965367965,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
depth_price_divergence,real,holdout,holdout,180,up,914,0,0,,,,best simple baseline = imb_l1; outcome = up; direction = 1
depth_price_divergence,baseline_comparison,state - imb_l1,holdout,180,up,914,0,0,,,False,no valid bootstrap resamples
depth_price_divergence,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
depth_price_divergence,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
depth_price_divergence,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
depth_price_divergence,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
depth_price_divergence,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
depth_price_divergence,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
depth_price_divergence,graded_score,score_ge_0.6,holdout,180,up,914,0,0,,,,
depth_price_divergence,timestamp_permutation,circular shift within symbol,holdout,180,up,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
depth_price_divergence,side_flip,mirror → P(down),holdout,180,down,914,2,2,0.6991247265,,True,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
depth_price_divergence,anchor_shift,placebo_shift_-h,holdout,180,up,914,0,0,,,,placebo must show |lift| < ½ real lift
depth_price_divergence,anchor_shift,leak_control_shift_+h,holdout,180,up,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
depth_price_divergence,removal,largest_wall_removed,holdout,180,up,914,0,0,,,,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
depth_price_divergence,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without GP,holdout,180,up,847,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without IPDC,holdout,180,up,847,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without PTL,holdout,180,up,833,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,0,0,,,,
depth_price_divergence,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,0,0,,,,
depth_price_divergence,liquidity_split,top,holdout,180,up,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
depth_price_divergence,liquidity_split,mid,holdout,180,up,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
distribution_like,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
distribution_like,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
distribution_like,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
distribution_like,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
distribution_like,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
distribution_like,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
distribution_like,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
distribution_like,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
distribution_like,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
distribution_like,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
distribution_like,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
distribution_like,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
distribution_like,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
distribution_like,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
distribution_like,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
distribution_like,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
distribution_like,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
distribution_like,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
distribution_like,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
distribution_like,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
distribution_like,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
distribution_like,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
distribution_like,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
distribution_like,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
distribution_like,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
distribution_like,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
distribution_like,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
distribution_like,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
distribution_like,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
exhaustion,real,holdout,holdout,180,down,914,2,2,0.1991247265,0.04416961131,,best simple baseline = imb_l1; outcome = down; direction = -1
exhaustion,baseline_comparison,state - imb_l1,holdout,180,down,914,2,2,0.1991247265,0.04416961131,False,"block bootstrap 95% CI [-0.5084, 0.6158] (blocks of 20 rows, 451 resamples)"
exhaustion,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
exhaustion,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
exhaustion,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
exhaustion,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
exhaustion,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
exhaustion,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
exhaustion,graded_score,score_ge_0.6,holdout,180,down,914,2,2,0.1991247265,0.04416961131,,
exhaustion,timestamp_permutation,circular shift within symbol,holdout,180,down,914,2,2,0.1991247265,,False,"p = 0.5050 over 300 permutations; null mean -0.0009, null p95 0.6991; BH-FDR q=None pass=None"
exhaustion,side_flip,mirror → P(up),holdout,180,up,914,5,3,-0.02975929978,,False,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
exhaustion,anchor_shift,placebo_shift_-h,holdout,180,down,914,5,5,0.09912472648,-0.05583038869,True,placebo must show |lift| < ½ real lift
exhaustion,anchor_shift,leak_control_shift_+h,holdout,180,down,914,7,3,0.4134104408,0.2584553256,,future-shifted signal: expected to inflate (sensitivity)
exhaustion,removal,largest_wall_removed,holdout,180,down,914,2,2,0.1991247265,0.0649122807,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
exhaustion,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,1,1,0.6848484848,0.5267175573,True,
exhaustion,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,2,2,0.1850961538,0.01711026616,True,
exhaustion,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,1,1,-0.2911694511,-0.4436090226,False,
exhaustion,leave_one_symbol_out,without GP,holdout,180,down,847,2,2,0.1953955136,0.04339622642,True,
exhaustion,leave_one_symbol_out,without IPDC,holdout,180,down,847,2,2,0.1930342385,0.04212454212,True,
exhaustion,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,2,2,0.2091346154,0.06126482213,True,
exhaustion,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,2,2,0.2226890756,0.1044444444,True,
exhaustion,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,2,2,0.1976744186,0.03731343284,True,
exhaustion,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,2,2,0.1909090909,0.02611940299,True,
exhaustion,leave_one_symbol_out,without PTL,holdout,180,down,833,2,2,0.1818727491,0.01879699248,True,
exhaustion,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,2,2,0.2070217918,0.05118110236,True,
exhaustion,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,2,2,0.201814059,0.03429602888,True,
exhaustion,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,2,2,0.2106842737,0.06640625,True,
exhaustion,liquidity_split,top,holdout,180,down,453,1,1,-0.3245033113,-0.4906832298,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
exhaustion,liquidity_split,mid,holdout,180,down,461,1,1,0.7223427332,0.5901639344,True,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
failed_sweep,real,holdout,holdout,180,up,914,1,1,-0.2297592998,-0.3362831858,,best simple baseline = imb_l1; outcome = up; direction = 1
failed_sweep,baseline_comparison,state - imb_l1,holdout,180,up,914,1,1,-0.2297592998,-0.3362831858,False,"block bootstrap 95% CI [-0.4163, -0.2730] (blocks of 20 rows, 335 resamples)"
failed_sweep,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
failed_sweep,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
failed_sweep,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
failed_sweep,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
failed_sweep,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
failed_sweep,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
failed_sweep,graded_score,score_ge_0.6,holdout,180,up,914,1,1,-0.2297592998,-0.3362831858,,
failed_sweep,timestamp_permutation,circular shift within symbol,holdout,180,up,914,1,1,-0.2297592998,,False,"p = 1.0000 over 300 permutations; null mean 0.1269, null p95 0.7702; BH-FDR q=None pass=None"
failed_sweep,side_flip,mirror → P(down),holdout,180,down,914,0,0,,,,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
failed_sweep,anchor_shift,placebo_shift_-h,holdout,180,up,914,1,1,-0.2297592998,-0.3362831858,False,placebo must show |lift| < ½ real lift
failed_sweep,anchor_shift,leak_control_shift_+h,holdout,180,up,914,4,1,0.02024070022,-0.08628318584,,future-shifted signal: expected to inflate (sensitivity)
failed_sweep,removal,largest_wall_removed,holdout,180,up,914,1,1,-0.2297592998,-0.3402298851,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
failed_sweep,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,1,1,-0.2412121212,-0.3525,False,
failed_sweep,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,1,1,-0.2379807692,-0.350877193,False,
failed_sweep,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,0,0,,,,
failed_sweep,leave_one_symbol_out,without GP,holdout,180,up,847,1,1,-0.2314049587,-0.3365155131,False,
failed_sweep,leave_one_symbol_out,without IPDC,holdout,180,up,847,1,1,-0.2136953955,-0.315920398,False,
failed_sweep,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,1,1,-0.2271634615,-0.3391089109,False,
failed_sweep,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,1,1,-0.2256902761,-0.3242630385,False,
failed_sweep,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,1,1,-0.238372093,-0.3539192399,False,
failed_sweep,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,1,1,-0.2340909091,-0.3371040724,False,
failed_sweep,leave_one_symbol_out,without PTL,holdout,180,up,833,1,1,-0.2340936375,-0.3349056604,False,
failed_sweep,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,1,1,-0.2312348668,-0.3429256595,False,
failed_sweep,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,1,1,-0.2290249433,-0.338028169,False,
failed_sweep,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,1,1,-0.2256902761,-0.3333333333,False,
failed_sweep,liquidity_split,top,holdout,180,up,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
failed_sweep,liquidity_split,mid,holdout,180,up,461,1,1,-0.2472885033,-0.3571428571,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
false_breakout,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
false_breakout,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
false_breakout,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
false_breakout,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
false_breakout,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
false_breakout,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
false_breakout,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
false_breakout,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
false_breakout,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
false_breakout,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
false_breakout,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
false_breakout,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
false_breakout,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
false_breakout,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
false_breakout,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
false_breakout,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
false_breakout,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
false_breakout,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
false_breakout,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
false_breakout,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
false_breakout,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
false_breakout,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
false_breakout,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
false_breakout,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
false_breakout,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
false_breakout,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
false_breakout,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
false_breakout,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
false_breakout,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
flow_impact_divergence,real,holdout,holdout,180,up,914,63,16,0.1035740336,-0.002949852507,,best simple baseline = imb_l1; outcome = up; direction = 1
flow_impact_divergence,baseline_comparison,state - imb_l1,holdout,180,up,914,63,16,0.1035740336,-0.002949852507,False,"block bootstrap 95% CI [-0.1795, 0.1725] (blocks of 20 rows, 500 resamples)"
flow_impact_divergence,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
flow_impact_divergence,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
flow_impact_divergence,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
flow_impact_divergence,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
flow_impact_divergence,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
flow_impact_divergence,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
flow_impact_divergence,graded_score,score_ge_0.6,holdout,180,up,914,58,15,0.1323096657,0.02578577968,,
flow_impact_divergence,timestamp_permutation,circular shift within symbol,holdout,180,up,914,63,16,0.1035740336,,False,"p = 0.1628 over 300 permutations; null mean 0.0070, null p95 0.1671; BH-FDR q=None pass=None"
flow_impact_divergence,side_flip,mirror → P(down),holdout,180,down,914,39,11,0.08374011109,,True,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
flow_impact_divergence,anchor_shift,placebo_shift_-h,holdout,180,up,914,60,18,0.03690736689,-0.06961651917,True,placebo must show |lift| < ½ real lift
flow_impact_divergence,anchor_shift,leak_control_shift_+h,holdout,180,up,914,85,18,-0.02975929978,-0.1362831858,,future-shifted signal: expected to inflate (sensitivity)
flow_impact_divergence,removal,largest_wall_removed,holdout,180,up,914,63,16,0.1035740336,-0.006896551724,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
flow_impact_divergence,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,63,16,0.09212121212,-0.01916666667,False,
flow_impact_divergence,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,63,16,0.0953525641,-0.01754385965,False,
flow_impact_divergence,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,63,16,0.1161495625,0.02052545156,True,
flow_impact_divergence,leave_one_symbol_out,without GP,holdout,180,up,847,54,14,0.1019283747,-0.003182179793,False,
flow_impact_divergence,leave_one_symbol_out,without IPDC,holdout,180,up,847,57,14,0.08455021852,-0.01767478397,False,
flow_impact_divergence,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,51,15,0.08656202866,-0.0253834207,False,
flow_impact_divergence,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,59,14,0.1302419273,0.03166916484,True,
flow_impact_divergence,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,55,13,0.1434460888,0.02789894191,True,
flow_impact_divergence,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,61,15,0.110171386,0.007158222684,True,
flow_impact_divergence,leave_one_symbol_out,without PTL,holdout,180,up,833,59,15,0.1218385659,0.02102654301,True,
flow_impact_divergence,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,58,15,0.1308340987,0.01914330604,True,
flow_impact_divergence,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,60,15,0.1209750567,0.01197183099,True,
flow_impact_divergence,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,53,14,0.0007248182292,-0.106918239,False,
flow_impact_divergence,liquidity_split,top,holdout,180,up,453,28,6,-0.03334910123,-0.1314285714,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
flow_impact_divergence,liquidity_split,mid,holdout,180,up,461,35,10,0.2098543539,0.1,True,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
hidden_replenishment,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
hidden_replenishment,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
hidden_replenishment,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
hidden_replenishment,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
hidden_replenishment,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
hidden_replenishment,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
hidden_replenishment,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
hidden_replenishment,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
hidden_replenishment,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
hidden_replenishment,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
