symbol,file,file_bytes,lines_physical,header_ok,rows_raw,rows_skipped_by_parser,daily_file_present,daily_header_ok,daily_rows,daily_date_unparseable,daily_date_duplicates,daily_first,daily_last,status,ts_unparseable,nonnumeric_closing,nonnumeric_opening,nonnumeric_high,nonnumeric_low,nonnumeric_volume,seconds_nonzero,rows_unusable,rows_usable,non_monotonic_rows,duplicate_ts_rows,duplicate_ts_distinct,duplicate_ts_conflicting_prices,first_ts,last_ts,days,rows_fri_sat,days_fri_sat,rows_outside_strict_session,rows_outside_loose_session,gap_1min_share,gap_2min_share,gap_gt5min_share,rows_per_day_p10,rows_per_day_median,rows_per_day_p90,rows_per_day_max,days_with_1_row,days_with_lt5_rows,rows_nonpositive_price,rows_negative_volume,rows_zero_volume,rows_volume_1,rows_ohlc_equal,rows_off_tick_grid,rows_ohlc_violation,rows_high_lt_low,rows_minute_jump_ge10pct,rows_minute_jump_ge10pct_finite,rows_minute_jump_through_zero,rows_spike_and_revert,days_gap_zero_endpoint,days_gap_beyond_band,days_gap_gt20pct,rows_floor_era,days_floor_era,ohlc_equal_share_floor,ohlc_equal_share_nonfloor,days_not_in_daily_file,rows_snapshot_prev_session,rows_snapshot_same_day_multirow,xcheck_days,xcheck_close_mismatch,xcheck_close_within_day_range,xcheck_high_mismatch,xcheck_high_minute_above_daily,xcheck_low_mismatch,xcheck_low_minute_below_daily,xcheck_volume_untestable_daily_zero,xcheck_volume_mismatch_5pct,xcheck_volume_minute_gt_daily,xcheck_volume_minute_lt_daily,xcheck_volume_minute_gt_2x_daily,xcheck_days_in_daily_not_minute,xcheck_days_in_minute_not_daily,minute_start_vs_daily_start_days,daily_rows_in_minute_era,days_gap_beyond_band_daily_agrees,days_gap_beyond_band_daily_disagrees,days_gap_beyond_band_daily_untestable,calendar_days_in_span,days_present,days_missing,missing_share,longest_missing_run
SAIHAMTEX,SAIHAMTEX.csv,4442695,98912,True,98911,0,True,True,2616.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98911.0,0.0,0.0,0.0,0.0,2015-10-15 11:10:00,2024-01-31 14:25:00,1900.0,143.0,37.0,1486.0,210.0,0.383389512529507,0.2804527321643937,0.15736359794250138,3.0,36.0,126.0,239.0,120.0,255.0,4.0,0.0,2.0,1153.0,89961.0,0.0,0.0,0.0,8.0,4.0,4.0,12.0,4.0,4.0,1.0,10469.0,299.0,0.8760149011366892,0.9134800208045951,48.0,60.0,115.0,1852.0,383.0,379.0,73.0,4.0,105.0,8.0,0.0,239.0,176.0,63.0,64.0,29.0,48.0,1109.0,1895.0,2.0,2.0,0.0,2002.0,1900.0,102.0,0.05094905094905095,7.0
SALAMCRST,SALAMCRST.csv,4322390,97129,True,97128,0,True,True,2499.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97128.0,0.0,0.0,0.0,0.0,2015-10-15 10:36:00,2024-01-31 14:20:00,1781.0,196.0,35.0,1506.0,212.0,0.3103611020797718,0.3076761722969784,0.184997954838642,9.0,46.0,105.0,228.0,91.0,155.0,0.0,0.0,1.0,889.0,88908.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,7381.0,172.0,0.7954206747053245,0.9252342696691811,46.0,54.0,106.0,1735.0,354.0,354.0,66.0,4.0,49.0,5.0,0.0,261.0,185.0,76.0,78.0,29.0,46.0,1109.0,1778.0,1.0,1.0,0.0,2002.0,1781.0,221.0,0.11038961038961038,20.0
SALVOCHEM,SALVOCHEM.csv,5998335,133688,True,133687,0,True,True,2598.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133687.0,0.0,0.0,0.0,0.0,2015-10-15 10:56:00,2024-01-31 14:26:00,1880.0,187.0,37.0,1904.0,224.0,0.38625414431706967,0.33494427458329223,0.11015348198502356,2.0,61.0,152.10000000000014,258.0,140.0,243.0,0.0,0.0,2.0,898.0,116337.0,0.0,0.0,0.0,2.0,2.0,0.0,11.0,0.0,3.0,1.0,6619.0,265.0,0.7611421664904064,0.875901092328517,48.0,115.0,105.0,1832.0,466.0,464.0,133.0,4.0,101.0,2.0,0.0,258.0,192.0,66.0,76.0,31.0,48.0,1109.0,1877.0,2.0,1.0,0.0,2002.0,1880.0,122.0,0.060939060939060936,9.0
SAMATALETH,SAMATALETH.csv,3251296,73817,True,73816,0,True,True,2369.0,0.0,0.0,2012-10-02,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73816.0,0.0,0.0,0.0,0.0,2015-10-15 11:36:00,2024-01-31 14:25:00,1843.0,96.0,28.0,924.0,149.0,0.4314812499131619,0.18738971558778986,0.19949147597015549,2.0,27.0,104.0,202.0,130.0,360.0,0.0,0.0,1.0,1339.0,62980.0,0.0,0.0,0.0,13.0,13.0,0.0,33.0,0.0,11.0,1.0,21221.0,366.0,0.850666792328354,0.8542256868523624,40.0,36.0,127.0,1803.0,477.0,462.0,69.0,5.0,78.0,5.0,0.0,164.0,124.0,40.0,46.0,34.0,40.0,1108.0,1851.0,2.0,9.0,0.0,2002.0,1843.0,159.0,0.07942057942057942,9.0
SAMORITA,SAMORITA.csv,5129660,117159,True,117158,0,True,True,2619.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117158.0,0.0,0.0,0.0,0.0,2015-10-15 10:36:00,2024-01-31 14:29:00,1982.0,196.0,37.0,1952.0,235.0,0.38553170799472114,0.27276515940821006,0.16806452733208307,14.0,48.0,121.0,250.0,47.0,83.0,3.0,0.0,1.0,1466.0,99782.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,37280.0,368.0,0.7438841201716738,0.9020005508400311,48.0,20.0,111.0,1934.0,321.0,318.0,63.0,2.0,70.0,11.0,0.0,268.0,184.0,84.0,66.0,27.0,48.0,1109.0,1975.0,1.0,0.0,0.0,2002.0,1982.0,20.0,0.00999000999000999,2.0
SANDHANINS,SANDHANINS.csv,6023104,134840,True,134839,0,True,True,2691.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134839.0,0.0,0.0,0.0,0.0,2015-10-15 10:58:00,2024-01-31 14:27:00,1976.0,154.0,37.0,1436.0,215.0,0.5268133340358113,0.18755409707744067,0.1374799605608785,11.0,46.0,175.5,271.0,38.0,97.0,0.0,0.0,1.0,873.0,110308.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,29053.0,367.0,0.8462120951364748,0.8103435237176942,48.0,36.0,111.0,1928.0,385.0,375.0,82.0,1.0,74.0,6.0,0.0,238.0,176.0,62.0,66.0,28.0,48.0,1109.0,1970.0,3.0,1.0,0.0,2002.0,1976.0,26.0,0.012987012987012988,8.0
SAPORTL,SAPORTL.csv,8079654,180268,True,180267,0,True,True,2700.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180267.0,0.0,0.0,0.0,0.0,2015-10-15 10:36:00,2024-01-31 14:26:00,1989.0,238.0,37.0,2296.0,228.0,0.4519738834853431,0.31085720055194693,0.08655021932038726,26.0,81.0,180.0,265.0,33.0,71.0,0.0,0.0,2.0,1622.0,156650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48255.0,369.0,0.7921666148585639,0.8970699633366663,48.0,45.0,96.0,1941.0,252.0,249.0,80.0,3.0,54.0,1.0,0.0,247.0,193.0,54.0,82.0,26.0,48.0,1109.0,1981.0,,,,2002.0,1989.0,13.0,0.006493506493506494,1.0
SAVAREFR,SAVAREFR.csv,43,1,True,0,0,True,True,1966.0,0.0,0.0,2012-10-01,2023-05-03,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,
SBACBANK,SBACBANK.csv,2195202,49008,True,49007,0,True,True,589.0,0.0,0.0,2021-08-11,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49007.0,0.0,0.0,0.0,0.0,2021-08-11 10:00:00,2024-01-31 14:26:00,575.0,0.0,0.0,1394.0,0.0,0.7238189626693096,0.13311446977205155,0.0459613478691774,2.0,17.0,232.60000000000002,285.0,48.0,169.0,0.0,0.0,0.0,1590.0,37539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7218.0,341.0,0.8451094486007205,0.7523271674364067,0.0,5.0,0.0,575.0,12.0,12.0,8.0,0.0,4.0,0.0,0.0,22.0,17.0,5.0,3.0,0.0,0.0,0.0,589.0,,,,608.0,575.0,33.0,0.054276315789473686,2.0
SEAPEARL,SEAPEARL.csv,6034123,130631,True,130630,0,True,True,944.0,0.0,0.0,2019-07-16,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130630.0,0.0,0.0,0.0,0.0,2019-07-16 10:31:00,2024-01-31 14:29:00,921.0,0.0,0.0,2141.0,28.0,0.7631390265902905,0.12748537109992367,0.029381153196771235,3.0,154.0,237.0,277.0,65.0,111.0,0.0,0.0,1.0,1189.0,84813.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,76017.0,368.0,0.5521264980201797,0.7844652372145826,1.0,3.0,5.0,920.0,36.0,36.0,29.0,0.0,33.0,0.0,0.0,46.0,37.0,9.0,10.0,10.0,1.0,0.0,944.0,,,,1059.0,921.0,138.0,0.13031161473087818,10.0
SEMLFBSLGF,SEMLFBSLGF.csv,2147125,49525,True,49524,0,True,True,1008.0,0.0,0.0,2019-03-04,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49524.0,0.0,0.0,0.0,0.0,2019-03-04 10:30:00,2024-01-31 14:26:00,984.0,0.0,0.0,360.0,23.0,0.4795220436753193,0.17711166048619695,0.16052740008240626,2.0,36.0,121.70000000000005,225.0,89.0,223.0,0.0,0.0,1.0,847.0,45963.0,0.0,0.0,0.0,5.0,5.0,0.0,6.0,0.0,2.0,1.0,3688.0,233.0,0.8801518438177874,0.9319530500043633,2.0,28.0,7.0,982.0,192.0,190.0,47.0,1.0,48.0,3.0,0.0,83.0,50.0,33.0,10.0,12.0,2.0,0.0,1008.0,1.0,1.0,0.0,1144.0,984.0,160.0,0.13986013986013987,21.0
SEMLIBBLSF,SEMLIBBLSF.csv,1920727,44893,True,44892,0,True,True,1414.0,0.0,0.0,2017-02-12,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44892.0,0.0,0.0,0.0,0.0,2017-02-12 10:31:00,2024-01-31 14:18:00,1388.0,0.0,0.0,250.0,17.0,0.3950901066568591,0.17977657226921662,0.2302317028319235,1.0,17.0,91.0,220.0,144.0,347.0,0.0,0.0,2.0,1216.0,41849.0,0.0,0.0,0.0,9.0,9.0,0.0,17.0,0.0,4.0,0.0,2917.0,230.0,0.9122386013027083,0.933603335318642,1.0,8.0,6.0,1387.0,404.0,399.0,48.0,4.0,65.0,5.0,0.0,88.0,59.0,29.0,13.0,13.0,1.0,0.0,1414.0,1.0,3.0,0.0,1645.0,1388.0,257.0,0.15623100303951368,30.0
SEMLLECMF,SEMLLECMF.csv,2508068,58536,True,58535,0,True,True,1658.0,0.0,0.0,2016-01-14,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58535.0,0.0,0.0,0.0,0.0,2016-01-14 10:35:00,2024-01-31 14:22:00,1655.0,88.0,22.0,504.0,53.0,0.4048699015471167,0.18637482419127988,0.2184423347398031,2.0,21.0,94.60000000000014,242.0,151.0,354.0,1.0,0.0,2.0,759.0,53845.0,0.0,0.0,0.0,12.0,11.0,1.0,7.0,1.0,5.0,1.0,2054.0,186.0,0.952288218111003,0.9186983233299694,28.0,60.0,60.0,1627.0,401.0,395.0,93.0,4.0,85.0,9.0,0.0,160.0,116.0,44.0,36.0,17.0,28.0,0.0,1658.0,2.0,3.0,0.0,1951.0,1655.0,296.0,0.15171706817016914,15.0
SHAHJABANK,SHAHJABANK.csv,3935133,88306,True,88305,0,True,True,2698.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88305.0,0.0,0.0,0.0,0.0,2015-10-15 11:04:00,2024-01-31 14:18:00,1985.0,181.0,37.0,872.0,203.0,0.16537303058387395,0.34427710843373494,0.25806302131603337,10.0,43.0,79.0,180.0,41.0,115.0,1.0,0.0,1.0,874.0,86281.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,8071.0,366.0,0.9752199231817619,0.9772664955006606,47.0,126.0,110.0,1938.0,474.0,471.0,107.0,2.0,39.0,3.0,0.0,247.0,183.0,64.0,69.0,26.0,47.0,1109.0,1978.0,1.0,1.0,0.0,2002.0,1985.0,17.0,0.008491508491508492,1.0
SHASHADNIM,SHASHADNIM.csv,5335357,119835,True,119834,0,True,True,1951.0,0.0,0.0,2015-03-05,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119834.0,0.0,0.0,0.0,0.0,2015-10-15 11:10:00,2024-01-31 14:28:00,1809.0,197.0,38.0,1383.0,225.0,0.3316500741368354,0.35639906799406906,0.12506672315187461,3.0,63.0,122.0,244.0,127.0,223.0,0.0,0.0,1.0,873.0,112743.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,5214.0,209.0,0.8632527809742999,0.9443552608619787,49.0,58.0,106.0,1760.0,263.0,260.0,81.0,4.0,59.0,3.0,0.0,245.0,186.0,59.0,73.0,33.0,49.0,224.0,1807.0,1.0,0.0,0.0,2002.0,1809.0,194.0,0.0969030969030969,15.0
SHEPHERD,SHEPHERD.csv,4010222,89436,True,89435,0,True,True,1468.0,0.0,0.0,2017-03-08,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89435.0,0.0,0.0,0.0,0.0,2017-03-08 10:31:00,2024-01-31 14:21:00,1439.0,0.0,0.0,892.0,15.0,0.36734624301104596,0.32477612618755397,0.11995999818173553,2.0,61.0,123.0,240.0,98.0,223.0,0.0,0.0,2.0,862.0,82351.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,4868.0,211.0,0.8937962202136401,0.92234559579978,1.0,10.0,7.0,1438.0,241.0,239.0,80.0,1.0,45.0,1.0,0.0,84.0,58.0,26.0,12.0,16.0,1.0,0.0,1468.0,1.0,0.0,0.0,1628.0,1439.0,189.0,0.1160933660933661,11.0
SHURWID,SHURWID.csv,6061895,135382,True,135381,0,True,True,2192.0,0.0,0.0,2014-09-08,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135381.0,0.0,0.0,0.0,0.0,2015-10-15 10:52:00,2024-01-31 14:19:00,1934.0,140.0,37.0,1628.0,220.0,0.4865002585296035,0.23464746303776032,0.11731249110133611,3.0,56.0,159.0,248.0,103.0,221.0,1.0,0.0,1.0,1279.0,123984.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,21799.0,360.0,0.9143538694435525,0.9160958602595481,47.0,65.0,108.0,1887.0,377.0,371.0,140.0,7.0,138.0,4.0,0.0,237.0,171.0,66.0,70.0,29.0,47.0,402.0,1930.0,2.0,2.0,0.0,2002.0,1934.0,68.0,0.03396603396603397,5.0
SHYAMPSUG,SHYAMPSUG.csv,2096051,48010,True,48009,0,True,True,2322.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48009.0,0.0,0.0,0.0,0.0,2015-10-18 14:13:00,2024-01-31 14:25:00,1854.0,52.0,23.0,532.0,129.0,0.3142888094464305,0.18656700249160438,0.3069223269418265,3.0,17.0,61.700000000000045,187.0,103.0,309.0,0.0,0.0,2.0,1688.0,42606.0,0.0,0.0,0.0,28.0,28.0,0.0,121.0,0.0,21.0,1.0,15939.0,343.0,0.8207541251019512,0.9206111630807609,33.0,80.0,117.0,1821.0,709.0,693.0,67.0,7.0,83.0,11.0,0.0,179.0,135.0,44.0,50.0,27.0,33.0,1112.0,1862.0,0.0,21.0,0.0,2001.0,1854.0,147.0,0.0734632683658171,11.0
SIBL,SIBL.csv,4249102,94954,True,94953,0,True,True,2682.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94953.0,0.0,0.0,0.0,0.0,2015-10-15 10:46:00,2024-01-31 14:18:00,1967.0,191.0,37.0,1074.0,199.0,0.22060310154216764,0.32821069838470307,0.2208396962983675,3.0,46.0,89.0,250.0,82.0,242.0,2.0,0.0,2.0,1030.0,90946.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4432.0,346.0,0.9544223826714802,0.9579655549540991,48.0,68.0,74.0,1919.0,511.0,509.0,123.0,2.0,67.0,5.0,0.0,271.0,197.0,74.0,72.0,28.0,48.0,1109.0,1961.0,2.0,2.0,0.0,2002.0,1967.0,35.0,0.017482517482517484,3.0
SICL,SICL.csv,5308,130,True,129,0,True,True,20.0,0.0,0.0,2024-01-24,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,2024-01-24 10:06:00,2024-01-31 14:16:00,6.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.056910569105691054,0.6260162601626016,16.0,19.5,29.0,29.0,0.0,0.0,0.0,0.0,0.0,7.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,6.0,1.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,6.0,6.0,0.0,0.0,0.0
SILCOPHL,SILCOPHL.csv,3959861,88083,True,88082,0,True,True,1085.0,0.0,0.0,2019-06-13,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88082.0,0.0,0.0,0.0,0.0,2019-06-13 10:30:00,2024-01-31 14:28:00,1062.0,0.0,0.0,1396.0,23.0,0.5676281314640312,0.18010802114456448,0.09015168926683521,4.0,83.0,160.0,235.0,32.0,113.0,0.0,0.0,1.0,1301.0,76021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19812.0,360.0,0.8870886331516252,0.8561007763292808,1.0,7.0,6.0,1061.0,87.0,86.0,21.0,1.0,16.0,1.0,0.0,72.0,47.0,25.0,7.0,10.0,1.0,0.0,1085.0,1.0,1.0,0.0,1081.0,1062.0,19.0,0.01757631822386679,2.0
SILVAPHL,SILVAPHL.csv,4434104,98392,True,98391,0,True,True,1200.0,0.0,0.0,2018-10-10,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98391.0,0.0,0.0,0.0,0.0,2018-10-10 10:30:00,2024-01-31 14:23:00,1177.0,0.0,0.0,1198.0,25.0,0.5914580204497295,0.18023124241364413,0.07804431460489229,2.0,82.0,176.0,248.0,63.0,191.0,0.0,0.0,2.0,944.0,85785.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10381.0,315.0,0.8608033908101339,0.8731848653562095,1.0,17.0,7.0,1176.0,195.0,194.0,43.0,1.0,37.0,3.0,0.0,72.0,49.0,23.0,9.0,10.0,1.0,0.0,1200.0,1.0,0.0,0.0,1240.0,1177.0,63.0,0.050806451612903224,4.0
SIMTEX,SIMTEX.csv,6567750,146225,True,146224,0,True,True,1936.0,0.0,0.0,2015-11-23,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146224.0,0.0,0.0,0.0,0.0,2015-11-23 10:33:00,2024-01-31 14:29:00,1955.0,213.0,37.0,1664.0,208.0,0.4085978276691458,0.28756004408431474,0.1233944922332587,15.400000000000006,68.0,140.0,254.0,58.0,99.0,1.0,0.0,2.0,1727.0,134230.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,35838.0,361.0,0.855404877504325,0.9382892758139619,48.0,67.0,110.0,1907.0,335.0,332.0,85.0,1.0,82.0,6.0,0.0,260.0,170.0,90.0,69.0,15.0,48.0,0.0,1936.0,1.0,0.0,0.0,1989.0,1955.0,34.0,0.017094017094017096,6.0
SINGERBD,SINGERBD.csv,6494096,138064,True,138063,0,True,True,2691.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138063.0,0.0,0.0,0.0,0.0,2015-10-15 10:36:00,2024-01-31 14:18:00,1980.0,245.0,37.0,1189.0,215.0,0.33745581740555397,0.3709427334788328,0.11111601008208226,5.0,69.0,123.0,248.0,56.0,181.0,0.0,0.0,1.0,1405.0,126589.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,7396.0,358.0,0.8918334234721471,0.9183114328789977,48.0,19.0,107.0,1932.0,154.0,152.0,50.0,2.0,34.0,3.0,0.0,248.0,185.0,63.0,70.0,25.0,48.0,1109.0,1971.0,3.0,0.0,0.0,2002.0,1980.0,22.0,0.01098901098901099,2.0
SINOBANGLA,SINOBANGLA.csv,8176601,184341,True,184340,0,True,True,2698.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184340.0,0.0,0.0,0.0,0.0,2015-10-15 10:34:00,2024-01-31 14:26:00,1981.0,216.0,35.0,2304.0,229.0,0.49368004869515625,0.27345510778190274,0.08300111318881985,26.0,86.0,176.0,262.0,34.0,72.0,0.0,0.0,1.0,1815.0,154850.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,56323.0,368.0,0.7112192177263285,0.8966934079067623,45.0,27.0,82.0,1936.0,291.0,286.0,82.0,2.0,76.0,2.0,0.0,246.0,186.0,60.0,76.0,27.0,45.0,1109.0,1977.0,2.0,0.0,0.0,2002.0,1981.0,21.0,0.01048951048951049,4.0
SKICL,SKICL.csv,3759458,85249,True,85248,0,True,True,561.0,0.0,0.0,2021-11-07,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85248.0,0.0,0.0,0.0,0.0,2021-11-07 10:00:00,2024-01-31 14:29:00,547.0,0.0,0.0,1708.0,0.0,0.7272523346831796,0.1419817947840049,0.03259701774477279,69.80000000000001,155.0,241.0,282.0,0.0,0.0,0.0,0.0,0.0,1727.0,61695.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,52498.0,370.0,0.7671149377119129,0.6541374045801527,0.0,0.0,0.0,547.0,15.0,15.0,10.0,2.0,7.0,0.0,0.0,16.0,14.0,2.0,2.0,0.0,0.0,0.0,561.0,,,,549.0,547.0,2.0,0.0036429872495446266,1.0
SKTRIMS,SKTRIMS.csv,4828627,107740,True,107739,0,True,True,1231.0,0.0,0.0,2018-07-15,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107739.0,0.0,0.0,0.0,0.0,2018-07-15 11:12:00,2024-01-31 14:27:00,1204.0,0.0,0.0,986.0,24.0,0.5802787816210635,0.1872436288543671,0.07906321866053409,4.0,88.0,174.0,262.0,55.0,137.0,0.0,0.0,1.0,1484.0,93059.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,34808.0,363.0,0.8284589749482878,0.8805857591422029,1.0,5.0,8.0,1203.0,115.0,114.0,38.0,1.0,21.0,0.0,0.0,62.0,43.0,19.0,10.0,14.0,1.0,0.0,1231.0,1.0,0.0,0.0,1297.0,1204.0,93.0,0.07170393215111796,10.0
SONALIANSH,SONALIANSH.csv,7679844,169129,True,169128,0,True,True,2702.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169128.0,0.0,0.0,0.0,0.0,2015-10-15 11:06:00,2024-01-31 14:20:00,1988.0,188.0,37.0,2140.0,211.0,0.49940169917434485,0.24675720952494914,0.10457101830800526,30.0,74.0,165.0,245.0,29.0,51.0,1.0,0.0,1.0,3310.0,137177.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,52919.0,369.0,0.6744080575974603,0.8733230644786548,48.0,11.0,107.0,1940.0,336.0,335.0,84.0,3.0,87.0,7.0,0.0,247.0,186.0,61.0,73.0,27.0,48.0,1109.0,1981.0,2.0,3.0,0.0,2002.0,1988.0,14.0,0.006993006993006993,4.0
SONALILIFE,SONALILIFE.csv,3836139,87456,True,87455,0,True,True,639.0,0.0,0.0,2021-06-30,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87455.0,0.0,0.0,0.0,0.0,2021-06-30 10:00:00,2024-01-31 14:22:00,625.0,0.0,0.0,1239.0,30.0,0.692226189105148,0.1416906599101693,0.04977542324081539,66.0,131.0,237.60000000000002,278.0,0.0,0.0,0.0,0.0,0.0,1168.0,63152.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,46189.0,368.0,0.7711576349347247,0.6672078708864441,0.0,0.0,0.0,625.0,31.0,31.0,8.0,0.0,11.0,1.0,0.0,19.0,17.0,2.0,4.0,0.0,0.0,0.0,639.0,1.0,0.0,0.0,629.0,625.0,4.0,0.006359300476947536,1.0
SONALIPAPR,SONALIPAPR.csv,3696091,80717,True,80716,0,True,True,814.0,0.0,0.0,2020-07-27,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80716.0,0.0,0.0,0.0,0.0,2020-07-26 10:30:00,2024-01-31 14:29:00,788.0,0.0,0.0,1968.0,22.0,0.7288309478530678,0.1305675107596837,0.04479031128015214,2.0,116.5,211.30000000000007,271.0,77.0,166.0,0.0,0.0,0.0,1509.0,49713.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,33137.0,351.0,0.6590518151914778,0.5858466970722378,1.0,15.0,0.0,787.0,33.0,33.0,9.0,1.0,11.0,0.0,0.0,37.0,27.0,10.0,7.0,13.0,1.0,-1.0,814.0,2.0,0.0,0.0,850.0,788.0,62.0,0.07294117647058823,4.0
SONARBAINS,SONARBAINS.csv,6040521,135894,True,135893,0,True,True,2679.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135893.0,0.0,0.0,0.0,0.0,2015-10-15 11:32:00,2024-01-31 14:20:00,1964.0,131.0,35.0,1346.0,204.0,0.6060300607038057,0.16519947136169164,0.10135967564903792,5.300000000000011,43.0,173.0,269.0,53.0,163.0,3.0,0.0,1.0,1631.0,106357.0,0.0,0.0,0.0,7.0,4.0,3.0,11.0,3.0,3.0,1.0,21224.0,363.0,0.8443742932529212,0.7712284924434677,48.0,40.0,123.0,1916.0,634.0,625.0,131.0,9.0,116.0,8.0,0.0,218.0,160.0,58.0,63.0,28.0,48.0,1109.0,1958.0,2.0,1.0,0.0,2002.0,1964.0,38.0,0.01898101898101898,5.0
